customer_id,new_address,postcode,state,property_valuation,transaction_id,product_id
182,7285 Waxwing Pass,2620,NSW,5,3110,48
610,3538 Bunting Hill,3805,VIC,7,3111,38
656,979 Victoria Junction,3156,VIC,8,3112,82
1493,73 Fremont Alley,3805,VIC,7,3113,27
2899,81183 Maple Wood Plaza,4152,QLD,8,3114,6
2729,6620 Elmside Drive,4118,QLD,9,3115,82
1092,4 Shopko Circle,2196,NSW,5,3116,14
2494,969 Sycamore Point,2304,NSW,7,3117,0
3176,96073 Erie Place,2763,NSW,9,3118,7
669,6915 Nobel Crossing,2195,NSW,6,3119,91
528,32 Elmside Point,2560,NSW,6,3120,17
827,54294 Hovde Court,2500,NSW,8,3121,45
925,98 Grover Street,3048,VIC,5,3122,27
3289,4753 Sheridan Center,3048,VIC,6,3123,8
1647,6958 Knutson Pass,3620,VIC,1,3124,49
3384, Stephen Park,4702,QLD,2,3125,51
456,3126 Bayside Hill,4503,QLD,4,3126,42
339,98202 Holmberg Way,3149,VIC,10,3127,15
1599,33794 Sommers Crossing,2502,NSW,6,3128,44
2654,21 2nd Pass,2566,NSW,8,3129,95
3404,981 Kinsman Crossing,2880,NSW,1,3130,30
628,1617 Harper Parkway,2096,NSW,10,3131,28
634,73907 Fallview Point,2250,NSW,7,3132,52
1481,99 Linden Trail,3195,VIC,8,3133,95
2975,409 Bobwhite Road,2226,NSW,10,3134,48
157,24712 Hazelcrest Lane,3024,VIC,7,3135,69
2850,3 Canary Center,2040,NSW,10,3136,6
1913,5310 Mosinee Crossing,4151,QLD,9,3137,56
728,13 Basil Lane,2036,NSW,9,3138,64
2661,332 Summerview Park,3000,VIC,8,3139,90
3364,7435 Monument Road,3807,VIC,9,3140,13
47,3 Cody Trail,2010,NSW,7,3141,10
1599,7084 Mallory Center,2428,NSW,5,3142,10
479,502 John Wall Pass,3199,VIC,7,3143,19
558,90880 Donald Lane,2519,NSW,9,3144,63
1754,48007 Lakewood Hill,3141,VIC,10,3145,57
3165,39 Havey Alley,2220,NSW,9,3146,47
3089,32798 Melby Center,4055,QLD,8,3147,39
1227,250 Onsgard Center,4034,QLD,7,3148,66
303,121 Anniversary Lane,2200,NSW,9,3149,85
1473, Warrior Alley,2021,NSW,10,3150,68
1006,5323 Chive Avenue,2486,NSW,7,3151,72
639,63663 Darwin Crossing,2565,NSW,10,3152,11
392,16 Hansons Hill,2454,NSW,7,3153,46
723,64 Quincy Alley,4170,QLD,9,3154,80
3487,541 Ramsey Alley,3201,VIC,7,3155,32
2410,9890 Macpherson Drive,2224,NSW,10,3156,7
3390,40 Erie Plaza,3138,VIC,9,3157,35
2891,8 Clarendon Circle,2121,NSW,11,3158,89
1736,55152 Delaware Park,2151,NSW,10,3159,36
1660,9 Mitchell Terrace,2166,NSW,9,3160,81
1120,49956 Hovde Crossing,2745,NSW,9,3161,9
915,1 Glacier Hill Parkway,2017,NSW,8,3162,91
3484,4527 Farmco Place,3155,VIC,8,3163,69
1853,88 Rutledge Crossing,4215,QLD,7,3164,2
51,398 Butternut Place,3027,VIC,7,3165,77
3258,13 Marcy Alley,3138,VIC,8,3166,80
986,62 John Wall Lane,2326,NSW,1,3167,3
2917,2346 Dawn Terrace,4655,QLD,3,3168,100
2392,8 Erie Center,3690,VIC,2,3169,25
263,40 Brown Trail,2040,NSW,12,3170,0
2956,94850 Moland Street,3072,VIC,9,3171,14
2488,3 Tomscot Place,3756,VIC,4,3172,94
1798,6 Kipling Circle,2085,NSW,10,3173,13
2873,9632 Katie Avenue,4161,QLD,7,3174,2
1240,390 Wayridge Plaza,2756,NSW,9,3175,3
952,55 Gateway Trail,2147,NSW,9,3176,39
2221,26 Randy Road,2642,NSW,2,3177,3
1863,31435 Surrey Court,2074,NSW,11,3178,97
3278,9200 Continental Center,3165,VIC,10,3179,61
1368,696 Harbort Junction,2196,NSW,10,3180,38
2601,71 Hayes Circle,2320,NSW,7,3181,51
2151,6 Michigan Park,3173,VIC,9,3182,68
1867,6735 Katie Way,2150,NSW,7,3183,15
1410,7 Kingsford Parkway,3085,VIC,9,3184,38
1798,69 Huxley Lane,4205,QLD,3,3185,35
3118,10 Hauk Point,3936,VIC,9,3186,80
3299,1 Jenifer Court,4280,QLD,4,3187,37
1550,2 Gateway Drive,3995,VIC,2,3188,34
263,81 Oakridge Street,2519,NSW,10,3189,69
489,40252 Springs Park,4870,QLD,9,3190,84
117,6590 Fremont Avenue,2077,NSW,8,3191,48
1832,972 Lake View Terrace,3977,VIC,7,3192,91
347,8 Havey Alley,2031,NSW,8,3193,37
1559,5600 Lien Plaza,3796,VIC,8,3194,69
1902,8 Roth Hill,4208,QLD,7,3195,0
1470,842 Texas Crossing,4130,QLD,7,3196,0
113,20 Bartillon Park,2767,NSW,8,3197,96
3242,778 7th Parkway,2071,NSW,9,3198,44
304,60595 Northport Court,4122,QLD,8,3199,92
247,220 American Ash Road,4022,QLD,6,3200,0
1182,378 Maple Pass,2153,NSW,10,3201,1
2755,41141 Cascade Hill,2075,NSW,9,3202,2
2132,66 Sunfield Road,2821,NSW,1,3203,95
1091,43 South Pass,3620,VIC,2,3204,31
2845,182 Homewood Plaza,4053,QLD,7,3205,40
1779,96 Hermina Terrace,3024,VIC,5,3206,16
430,68486 Anderson Alley,3083,VIC,8,3207,23
3423,4 Farragut Center,2065,NSW,12,3208,69
60,7858 Sauthoff Crossing,3079,VIC,11,3209,90
1237,50 Monterey Street,4869,QLD,3,3210,12
991,743 Karstens Point,2122,NSW,11,3211,47
1469,26710 Express Trail,4390,QLD,7,3212,61
2102,17 Nevada Drive,2122,NSW,11,3213,50
30,8200 Dapin Drive,4503,QLD,4,3214,41
1954,423 Mcbride Place,2477,NSW,7,3215,98
2539,580 Blaine Center,2029,NSW,10,3216,33
3184,11 Crescent Oaks Junction,4055,QLD,8,3217,70
127,7198 Rowland Street,4030,QLD,9,3218,26
477,93723 Old Gate Hill,2021,NSW,9,3219,19
389,50506 Buhler Terrace,3083,VIC,8,3220,61
2058,5 Iowa Road,2154,NSW,11,3221,0
1095,97 Sunnyside Junction,3977,VIC,7,3222,40
2610,37363 Morning Park,3108,VIC,7,3223,13
2049,751 Cordelia Terrace,2880,NSW,1,3224,92
3476,2 Del Sol Circle,3012,VIC,1,3225,31
3177,864 Scoville Plaza,3029,VIC,5,3226,50
333,7 Bayside Point,3085,VIC,8,3227,12
1503,78258 Hanover Plaza,3070,VIC,10,3228,95
2130,44 Service Alley,3023,VIC,7,3229,2
2815,12 Quincy Lane,3141,VIC,8,3230,56
2263,322 Garrison Way,3169,VIC,9,3231,53
2941,1 Roth Pass,3199,VIC,4,3232,63
1663,225 Dexter Crossing,2527,NSW,8,3233,50
1552,8 Rockefeller Lane,2306,NSW,4,3234,12
1318,9 Dixon Crossing,3793,VIC,7,3235,43
310,3 Pepper Wood Point,2760,NSW,8,3236,62
1895,7574 Onsgard Drive,4011,QLD,7,3237,69
1351,683 Scoville Park,3168,VIC,8,3238,67
209,11 Erie Hill,3915,VIC,7,3239,44
3347,655 Chive Pass,3083,VIC,9,3240,95
3087,623 Carberry Way,2145,NSW,8,3241,66
1607,9 Nevada Pass,4007,QLD,12,3242,20
2777,3897 Oxford Pass,3350,VIC,5,3243,35
1814,9468 Vidon Way,3029,VIC,7,3244,91
1457,49 Surrey Pass,2325,NSW,4,3245,20
407,7 Holy Cross Lane,4300,QLD,5,3246,69
1417,11 Mifflin Junction,2193,NSW,10,3247,89
3146,21498 Springs Point,2089,NSW,12,3248,17
695,888 Warrior Avenue,2170,NSW,8,3249,25
2952,50602 Katie Lane,4701,QLD,6,3250,11
3159,463 Merry Center,3128,VIC,10,3251,68
3343,7798 Westport Trail,4031,QLD,9,3252,96
169,6416 Grover Street,2322,NSW,7,3253,53
1000,5 Stone Corner Parkway,2093,NSW,9,3254,75
1449,12357 Arapahoe Parkway,4740,QLD,3,3255,64
1239,56 Petterle Drive,4075,QLD,4,3256,6
3142,4591 Del Sol Court,2745,NSW,8,3257,76
1052,2558 Morningstar Center,4221,QLD,8,3258,64
3375,15566 Waxwing Place,2135,NSW,9,3259,88
3168,8 Marquette Court,2204,NSW,11,3260,0
3170,7 Pepper Wood Crossing,3038,VIC,8,3261,46
1946,3 Myrtle Pass,2095,NSW,12,3262,84
649,4449 Drewry Junction,2869,NSW,4,3263,66
2500,14860 Clove Drive,3175,VIC,5,3264,50
3249,65973 Morrow Alley,2170,NSW,9,3265,93
1396,54 Bonner Drive,3068,VIC,10,3266,48
1740,563 Sundown Point,2226,NSW,10,3267,80
2861,1 Toban Crossing,3616,VIC,3,3268,86
2379,8551 Mayfield Court,3175,VIC,12,3269,71
380,6030 South Drive,2120,NSW,10,3270,70
1599,7917 Norway Maple Way,2074,NSW,11,3271,77
944,5 Coolidge Avenue,4750,QLD,2,3272,5
1731,9398 Declaration Circle,2021,NSW,7,3273,0
1084,31601 Birchwood Court,4105,QLD,8,3274,56
2718,7803 Dexter Pass,2170,NSW,9,3275,72
516,9 Hallows Circle,2113,NSW,11,3276,82
3015,5718 John Wall Plaza,4350,QLD,1,3277,3
2093,11 Lotheville Junction,2099,NSW,10,3278,92
887,60 Cordelia Parkway,2759,NSW,8,3279,72
1752,34748 Charing Cross Point,3057,VIC,10,3280,72
340,2094 Bunting Junction,3059,VIC,9,3281,5
681,1 Fairview Park,3977,VIC,7,3282,66
299,4380 Rusk Terrace,2086,NSW,11,3283,83
3266,6 Cascade Trail,2770,NSW,9,3284,52
1508,8107 Coolidge Pass,2075,NSW,12,3285,91
2527,4171 Beilfuss Street,3153,VIC,8,3286,83
3114,48333 Waywood Road,2113,NSW,11,3287,8
3432,6 Golf Center,2042,NSW,10,3288,66
3045,5847 Bunting Alley,2130,NSW,11,3289,14
1012,9 Fisk Point,3350,VIC,4,3290,32
1628,133 Quincy Avenue,3810,VIC,4,3291,24
3335,85 Carioca Drive,2154,NSW,11,3292,67
3200,50 Declaration Junction,3213,VIC,6,3293,69
608,3 Maple Place,3064,VIC,7,3294,4
86,402 Clyde Gallagher Terrace,3153,VIC,6,3295,19
1567,8 Upham Place,2176,NSW,9,3296,62
423,6039 Columbus Court,2280,NSW,8,3297,59
729,6406 Parkside Hill,2017,NSW,9,3298,65
2187,5 Larry Terrace,3130,VIC,10,3299,34
2817, Sachs Circle,4122,QLD,8,3300,99
148,873 Ludington Plaza,2204,NSW,10,3301,89
1032,518 Donald Street,2170,NSW,9,3302,94
1773,1172 Mesta Center,4740,QLD,2,3303,57
2621,7216 American Ash Place,2062,NSW,12,3304,0
427,24965 Mitchell Center,4124,QLD,6,3305,46
1687,43 Eagle Crest Parkway,2295,NSW,8,3306,90
2007,4 Tomscot Alley,4343,QLD,7,3307,57
760,83 Graedel Court,4505,QLD,2,3308,29
260,81 Westerfield Point,2768,NSW,10,3309,59
1639,257 Ruskin Crossing,2200,NSW,10,3310,50
3406,6 North Court,3862,VIC,7,3311,65
930,59 Coolidge Hill,2010,NSW,9,3312,9
1266,64 Nancy Plaza,3137,VIC,7,3313,3
143,2 Donald Crossing,2880,NSW,1,3314,1
399,88389 Schiller Drive,3029,VIC,7,3315,89
723,88 Michigan Junction,3109,VIC,10,3316,58
2045,6 Ludington Place,2042,NSW,11,3317,80
2418,624 Harper Way,2094,NSW,10,3318,24
3256,15991 Saint Paul Road,4213,QLD,7,3319,69
3380,4 Mayfield Center,3155,VIC,9,3320,77
2114,421 Anthes Court,2870,NSW,2,3321,41
960,18118 Maple Wood Crossing,2763,NSW,9,3322,64
3418,973 Menomonie Hill,3337,VIC,4,3323,0
2991,282 Monterey Circle,4300,QLD,6,3324,2
2804,14 Warbler Hill,2770,NSW,8,3325,54
1340,75106 Oriole Junction,2030,NSW,12,3326,99
874,11 Hermina Junction,3219,VIC,3,3327,96
583,42 Oxford Circle,2220,NSW,11,3328,74
692,1520 Summerview Road,2020,NSW,10,3329,26
3251,54 Hermina Road,2000,NSW,12,3330,23
665,3732 Linden Avenue,4820,QLD,1,3331,86
1662,6043 Badeau Place,4820,QLD,1,3332,34
2183,6933 Leroy Parkway,4209,QLD,4,3333,94
171,2 Homewood Center,2775,NSW,6,3334,36
739,38 Jackson Lane,3610,VIC,3,3335,34
1490,322 Namekagon Trail,2107,NSW,11,3336,31
1066,411 Anthes Circle,2030,NSW,12,3337,45
1974,6956 Clyde Gallagher Park,2281,NSW,9,3338,82
2189,12061 Rowland Alley,3228,VIC,8,3339,0
400,21230 Tomscot Lane,2093,NSW,12,3340,46
1117,7 Clemons Drive,4370,QLD,2,3341,61
41,7353 Thierer Road,4300,QLD,2,3342,67
2680,75 Logan Place,3071,VIC,10,3343,39
330,8530 Darwin Street,2880,NSW,1,3344,32
3269,9 Brown Pass,3196,VIC,9,3345,5
1092,736 Ohio Court,2200,NSW,10,3346,28
2987,17 Springs Center,4214,QLD,7,3347,19
1926,29863 Waxwing Court,3056,VIC,5,3348,38
2747,9229 Division Park,2205,NSW,8,3349,23
2999,88 Morningstar Pass,3161,VIC,10,3350,73
1387,45 Talisman Pass,4102,QLD,4,3351,94
550,73 Burrows Court,3121,VIC,8,3352,72
86,5 Sachs Terrace,4207,QLD,4,3353,29
2794,2170 Schiller Alley,2160,NSW,9,3354,67
3264,20 Alpine Circle,3181,VIC,7,3355,54
2459,435 Kennedy Circle,2173,NSW,10,3356,0
2648,7330 Helena Pass,2176,NSW,9,3357,57
1582,2 Lillian Alley,4154,QLD,9,3358,79
2501,8 Village Street,4825,QLD,5,3359,47
3128,62551 Del Mar Avenue,2300,NSW,6,3360,21
2096,297 Kinsman Park,2766,NSW,9,3361,99
1023,63493 Erie Place,2144,NSW,7,3362,50
2853,3 Weeping Birch Plaza,3677,VIC,2,3363,33
3138,2 Roxbury Place,2564,NSW,8,3364,24
1919,7234 Dawn Alley,4670,QLD,1,3365,61
1153,1 Nevada Alley,2076,NSW,12,3366,37
1290,805 Division Plaza,4165,QLD,4,3367,89
1913,42554 Randy Road,2047,NSW,12,3368,93
2339,25460 Buell Avenue,2060,NSW,10,3369,60
1798,00 Boyd Center,2160,NSW,8,3370,0
1685,2782 Stephen Trail,2216,NSW,10,3371,67
2056,7 Charing Cross Hill,2121,NSW,9,3372,84
2101,8 Arapahoe Alley,4213,QLD,9,3373,74
3441,158 Utah Court,3082,VIC,8,3374,35
3484,0 Magdeline Way,3146,VIC,11,3375,85
1809,2 Roxbury Pass,3977,VIC,5,3376,16
2928,602 Haas Drive,3799,VIC,3,3377,10
1748,40 Sauthoff Circle,3129,VIC,10,3378,49
1967,48 Rockefeller Court,3786,VIC,8,3379,88
1942,59504 Drewry Park,4061,QLD,8,3380,22
3181,31 Dovetail Trail,2088,NSW,9,3381,87
1422,367 Talmadge Way,2705,NSW,1,3382,72
1999,513 Hauk Street,2261,NSW,9,3383,14
295,72728 Ruskin Way,2291,NSW,6,3384,29
1014,24 Onsgard Alley,3134,VIC,9,3385,61
1375,10097 Hooker Way,3196,VIC,8,3386,4
497,312 Swallow Place,3021,VIC,7,3387,23
1286,28 Superior Center,2131,NSW,11,3388,67
934, Weeping Birch Plaza,2093,NSW,12,3389,3
2982,6 Northwestern Center,2019,NSW,10,3390,78
350,1716 2nd Terrace,3174,VIC,8,3391,28
710,162 Grim Circle,2191,NSW,10,3392,17
2100,7 Eggendart Hill,4055,QLD,8,3393,48
1194,375 Luster Parkway,2147,NSW,9,3394,21
2584,2 Monterey Terrace,2120,NSW,9,3395,92
3288,851 Meadow Valley Place,3205,VIC,10,3396,40
2687,6851 Orin Parkway,2142,NSW,10,3397,22
1809,73 Glacier Hill Drive,2880,NSW,1,3398,51
1250,59364 Huxley Drive,3028,VIC,5,3399,98
1611,91 Charing Cross Way,2100,NSW,11,3400,43
2442,80269 Southridge Park,4014,QLD,6,3401,77
2726,5 Northland Plaza,2096,NSW,9,3402,8
3201,2181 Starling Trail,3015,VIC,10,3403,68
1685,97 Gulseth Lane,4178,QLD,8,3404,11
1259, Ronald Regan Way,4870,QLD,1,3405,69
3365,1351 Lunder Road,2049,NSW,10,3406,25
1103,7181 Dakota Trail,3029,VIC,5,3407,5
3377,5767 Thierer Road,2217,NSW,8,3408,85
52,687 Almo Crossing,2160,NSW,10,3409,0
556,31414 Superior Park,2539,NSW,7,3410,24
387,1 Village Green Circle,2285,NSW,7,3411,20
3106,2 Starling Pass,3155,VIC,7,3412,39
197,182 Thierer Pass,3131,VIC,12,3413,62
2816,7 Barnett Road,2713,NSW,1,3414,1
458,33792 Burrows Plaza,4125,QLD,7,3415,18
2602,0283 Loftsgordon Center,4118,QLD,5,3416,97
35,8 Garrison Trail,2226,NSW,10,3417,70
1376,618 Chinook Way,2155,NSW,10,3418,24
1007,9 Ronald Regan Center,3094,VIC,9,3419,91
1161,40047 Twin Pines Parkway,3806,VIC,8,3420,50
2553,5 Anhalt Court,3122,VIC,7,3421,0
1074,3047 Spenser Pass,2750,NSW,8,3422,82
2155, Walton Court,2226,NSW,9,3423,49
1572,5356 Ruskin Place,2850,NSW,3,3424,36
2100,321 Glendale Center,2820,NSW,1,3425,31
3477,6414 Hanover Avenue,2060,NSW,12,3426,50
1959,373 Cordelia Trail,3500,VIC,1,3427,43
1177,31 International Pass,4173,QLD,7,3428,14
1889,82 Warrior Hill,3174,VIC,8,3429,68
482,989 Waubesa Circle,3149,VIC,11,3430,98
2374,400 Petterle Crossing,4301,QLD,3,3431,74
907,34 Calypso Court,2153,NSW,10,3432,7
378,7 Summerview Parkway,3073,VIC,6,3433,45
1019,9479 Tony Junction,2830,NSW,7,3434,56
197,5988 Sundown Parkway,3037,VIC,8,3435,58
3165,4036 Kennedy Trail,2221,NSW,12,3436,7
3152, Reinke Lane,3034,VIC,9,3437,81
2994,1 Rigney Circle,2295,NSW,8,3438,31
586,063 Walton Junction,2380,NSW,3,3439,7
1767,672 Crowley Place,3043,VIC,8,3440,67
2138,59531 Barnett Pass,3352,VIC,4,3441,11
1398,8 Becker Drive,4868,QLD,4,3442,27
1640,82591 Fallview Hill,3021,VIC,8,3443,0
2624,6691 Lindbergh Drive,2147,NSW,9,3444,72
1412,29279 Hazelcrest Junction,2120,NSW,10,3445,86
3146,21 Sugar Place,4207,QLD,3,3446,83
2603,4233 Service Avenue,2340,NSW,5,3447,0
3285,46 Stone Corner Avenue,2210,NSW,10,3448,40
2929,12 Kings Hill,4272,QLD,9,3449,68
3193,393 Dexter Junction,4151,QLD,9,3450,80
446,757 Debs Avenue,4670,QLD,4,3451,25
2110,613 Emmet Junction,2154,NSW,11,3452,41
2570,8828 North Crossing,3226,VIC,8,3453,35
395,7 Center Circle,2096,NSW,9,3454,34
371,654 Logan Plaza,4113,QLD,10,3455,50
2610,33 Almo Terrace,3051,VIC,10,3456,44
375,6 Reindahl Hill,2196,NSW,9,3457,90
1046,785 Crest Line Hill,3634,VIC,1,3458,12
1085,78 Bowman Court,2027,NSW,11,3459,17
234,7 Jackson Court,2076,NSW,10,3460,64
2940,6221 Monica Plaza,2095,NSW,12,3461,46
2188,6 4th Lane,3079,VIC,11,3462,84
629,682 Claremont Circle,4350,QLD,6,3463,86
2105,7 Weeping Birch Alley,2230,NSW,12,3464,77
1581,9 Maywood Point,4304,QLD,3,3465,22
1492,176 Sutteridge Alley,3121,VIC,11,3466,27
1868,6814 Haas Place,2230,NSW,7,3467,57
136,75 Longview Terrace,2640,NSW,3,3468,76
905,7279 Steensland Circle,3803,VIC,7,3469,100
2291,6 Lake View Plaza,4515,QLD,1,3470,69
874,1 Michigan Way,2153,NSW,10,3471,15
412,8863 Maywood Court,2101,NSW,11,3472,0
955,3 Roxbury Street,2261,NSW,7,3473,81
494,90 Westerfield Street,2880,NSW,1,3474,86
2073,416 Hayes Trail,3095,VIC,9,3475,82
3415,70980 Washington Parkway,2300,NSW,10,3476,79
2753,0 1st Trail,3223,VIC,7,3477,6
2422,54613 Service Court,4069,QLD,8,3478,76
3496,93 Vera Parkway,4216,QLD,5,3479,73
22,3 Butterfield Trail,4519,QLD,6,3480,32
3173,22976 Moose Place,2620,NSW,8,3481,76
2020,8934 Havey Plaza,2548,NSW,8,3482,88
145,30011 Manufacturers Hill,3146,VIC,9,3483,52
1054,42293 Banding Plaza,2136,NSW,10,3484,35
962,62 Tennyson Way,2099,NSW,11,3485,31
2012,3609 Shelley Road,2126,NSW,10,3486,79
3276,82 Dahle Crossing,3195,VIC,10,3487,28
384,2986 Holmberg Circle,3021,VIC,9,3488,30
452,3 Monument Crossing,2090,NSW,10,3489,41
2577,35 Chive Alley,2033,NSW,10,3490,80
1428,1 Dayton Park,2767,NSW,9,3491,74
1540,2565 Caliangt Point,2171,NSW,9,3492,35
2281,96 Delladonna Trail,3976,VIC,5,3493,0
235,3 Nova Point,3012,VIC,4,3494,49
3118,310 Stephen Terrace,4073,QLD,9,3495,11
3267,9491 Green Ridge Terrace,2100,NSW,10,3496,34
1306,16 Carberry Pass,2119,NSW,11,3497,12
1913,12 Elgar Place,2155,NSW,10,3498,19
2197,8749 Menomonie Point,2122,NSW,11,3499,62
1905,18072 American Parkway,3195,VIC,10,3500,54
1151,5854 Weeping Birch Avenue,2022,NSW,10,3501,77
2782,2 Clarendon Point,2194,NSW,7,3502,22
1743,88979 Hazelcrest Way,3555,VIC,3,3503,33
22,7555 Springview Crossing,3195,VIC,10,3504,38
2603,4240 Prentice Plaza,3031,VIC,9,3505,92
18,35280 Harper Junction,2700,NSW,2,3506,87
367,8479 Hazelcrest Street,3340,VIC,4,3507,69
3185,70 Oakridge Pass,2019,NSW,10,3508,77
2070,56873 Buena Vista Crossing,2035,NSW,9,3509,99
1056,7 Rieder Street,3155,VIC,7,3510,83
1093,3528 Granby Circle,4825,QLD,5,3511,62
3068,16 Vahlen Trail,2152,NSW,10,3512,22
2280,977 Arapahoe Trail,4121,QLD,8,3513,99
3144,31331 Old Shore Crossing,2211,NSW,8,3514,2
300,51757 Weeping Birch Center,2470,NSW,5,3515,48
1783,25 Schurz Avenue,2071,NSW,12,3516,41
893,92045 Magdeline Street,2101,NSW,11,3517,60
523,129 Hollow Ridge Crossing,2095,NSW,11,3518,58
1289,56 Anderson Alley,2194,NSW,10,3519,90
1073,528 Golf View Plaza,2471,NSW,2,3520,18
882,474 Farragut Way,4812,QLD,3,3521,78
1360,1 Schiller Place,2774,NSW,9,3522,3
896,55497 Warrior Alley,3123,VIC,9,3523,26
2510,6 Moulton Point,2145,NSW,10,3524,3
3490,6 Rockefeller Lane,2294,NSW,7,3525,50
2859,5759 Ridge Oak Trail,2007,NSW,8,3526,17
3157,75 Grim Circle,2147,NSW,10,3527,31
3097,88 Bunting Hill,3978,VIC,6,3528,21
1825,7547 Garrison Alley,2705,NSW,5,3529,3
2537,3605 Vidon Hill,3305,VIC,1,3530,31
1837,485 Petterle Terrace,2575,NSW,6,3531,77
2874,97461 Drewry Trail,3072,VIC,10,3532,51
1131,6736 Anthes Junction,2250,NSW,7,3533,68
3174,9 Tennyson Center,2198,NSW,9,3534,56
685,9594 Brown Junction,4509,QLD,7,3535,3
1691,64 Macpherson Junction,4061,QLD,8,3536,0
1746, Heath Point,2136,NSW,9,3537,35
91,1 Chive Trail,4670,QLD,2,3538,12
1531,34976 Lindbergh Hill,4304,QLD,4,3539,1
214,266 Little Fleur Street,4350,QLD,4,3540,62
2030,05 Bunker Hill Lane,3046,VIC,9,3541,89
514,792 Maple Trail,2097,NSW,12,3542,16
339,71 Moulton Drive,3065,VIC,10,3543,37
2788,33 Maryland Plaza,3023,VIC,8,3544,30
745,360 Green Ridge Junction,2508,NSW,9,3545,32
92,870 Bluestem Hill,2745,NSW,8,3546,12
370,392 Grim Pass,4680,QLD,6,3547,78
3448,38792 Calypso Crossing,2778,NSW,7,3548,35
2260,92 Mallard Court,3125,VIC,10,3549,77
663,37 Summerview Park,2101,NSW,11,3550,43
1656,3 Shasta Way,2076,NSW,12,3551,86
3431,45 Redwing Road,3182,VIC,12,3552,71
2190,41 Northridge Road,4730,QLD,4,3553,28
2432,459 Meadow Valley Junction,4155,QLD,10,3554,62
162,276 Coolidge Plaza,4215,QLD,7,3555,79
2468,4 Dexter Park,4505,QLD,2,3556,0
2203,800 Donald Hill,4000,QLD,7,3557,38
2531,4301 Haas Junction,2204,NSW,9,3558,35
2521,185 Fremont Alley,4074,QLD,7,3559,63
1449,85476 Shasta Park,2065,NSW,12,3560,0
39,4888 Hoepker Plaza,2072,NSW,12,3561,30
1295,77 Green Court,2570,NSW,9,3562,49
1736,22344 Reinke Pass,4225,QLD,5,3563,46
1153,588 Menomonie Way,4179,QLD,9,3564,19
1788,3 Becker Drive,2566,NSW,8,3565,97
2150,663 Sunfield Court,3564,VIC,2,3566,9
1995,10 Maryland Court,3556,VIC,2,3567,56
2154,53504 Dakota Terrace,2570,NSW,8,3568,21
248,681 Ridgeway Junction,4208,QLD,7,3569,3
2697,225 American Point,4508,QLD,3,3570,80
1929,79 Moland Junction,2795,NSW,4,3571,97
243,9004 Wayridge Drive,2799,NSW,4,3572,25
1115,505 Village Pass,4007,QLD,4,3573,93
967,57 Thierer Parkway,2177,NSW,9,3574,10
2240,91 Roth Pass,2565,NSW,6,3575,97
1434,4605 Lakewood Gardens Terrace,3216,VIC,7,3576,90
1460,16334 Rutledge Trail,3805,VIC,9,3577,38
2454,878 Cody Point,2155,NSW,10,3578,3
1447,66028 Randy Terrace,2155,NSW,10,3579,92
2915,78478 Pond Road,4128,QLD,7,3580,66
3320,62 Dixon Parkway,3103,VIC,12,3581,56
3324,344 Delladonna Place,2196,NSW,10,3582,47
1578,53 Union Terrace,2763,NSW,8,3583,35
3141,33221 Maple Wood Place,2260,NSW,10,3584,41
3030,1 Esker Pass,4575,QLD,8,3585,91
2248,9 Clyde Gallagher Junction,2065,NSW,11,3586,65
2821,5699 Forster Street,2346,NSW,2,3587,17
910,94543 Northwestern Court,4715,QLD,6,3588,89
2586,6 Continental Alley,3174,VIC,8,3589,85
1788,89 Dapin Terrace,3121,VIC,10,3590,0
2842,38834 Manufacturers Hill,2768,NSW,10,3591,88
371,186 Thackeray Center,3183,VIC,11,3592,93
116,15980 Fairview Drive,2283,NSW,7,3593,10
2534,2 Waxwing Terrace,2429,NSW,2,3594,14
2717,358 Ronald Regan Point,2065,NSW,12,3595,10
1710,4386 Spaight Court,3752,VIC,8,3596,76
451,73 Hallows Circle,2558,NSW,7,3597,79
300,1585 Summer Ridge Alley,2548,NSW,6,3598,29
2817,29585 Weeping Birch Avenue,2830,NSW,2,3599,25
3411,4 Macpherson Drive,2560,NSW,8,3600,37
2185,75132 Portage Point,4555,QLD,7,3601,54
3202,90969 Talmadge Place,3199,VIC,7,3602,1
1133,88 Ilene Crossing,2049,NSW,11,3603,64
650,154 Heffernan Trail,2038,NSW,10,3604,76
256,4534 Stone Corner Terrace,2233,NSW,9,3605,62
3334,9 Declaration Crossing,3133,VIC,10,3606,17
1614,2 Homewood Pass,4211,QLD,8,3607,0
1844,8279 Golf View Center,3127,VIC,12,3608,71
1120,65769 Hoard Plaza,3030,VIC,7,3609,31
758,2 Havey Point,2759,NSW,8,3610,0
1438,8582 Morrow Pass,4165,QLD,7,3611,17
608,4643 Cambridge Circle,3064,VIC,6,3612,25
562,2 Armistice Parkway,2193,NSW,10,3613,32
2743,23301 Bluestem Drive,3146,VIC,8,3614,32
1223,6764 Commercial Avenue,2753,NSW,8,3615,2
808,56747 Monument Avenue,4306,QLD,8,3616,36
2397,8 Harper Center,2650,NSW,3,3617,33
2755,422 Valley Edge Pass,2000,NSW,10,3618,32
3258,8651 Graceland Way,2830,NSW,1,3619,42
3015,6 Nobel Way,2322,NSW,4,3620,54
3035,3 Burning Wood Pass,2322,NSW,4,3621,91
49,4 Westridge Circle,2763,NSW,8,3622,48
2308,9284 Randy Alley,2217,NSW,9,3623,42
